restaurant_name,cuisine,area,rating,cost_for_two,online_order,book_table,votes,phone,address,cluster_label,is_outlier
Seafood Shack,Japanese,MG Road,3.1,700,Yes,No,3065,3388774294,93 Marathahalli Bangalore,77,False
Mexican Fiesta,Chinese,Brigade Road,4.5,300,No,No,3676,9677163386,61 HSR Layout Bangalore,-1,True
Mediterranean Delight,Mediterranean,Koramangala,3.8,2000,Yes,No,318,4468596387,33 HSR Layout Bangalore,-1,True
Mediterranean Delight,Thai,HSR Layout,3.3,1500,No,No,3078,8407766472,8 Marathahalli Bangalore,-1,True
Mexican Fiesta,Mexican,Marathahalli,3.4,500,No,Yes,1061,4998787565,61 Marathahalli Bangalore,-1,True
Curry House,Japanese,Marathahalli,4.5,1500,Yes,No,2185,1006700648,88 Indiranagar Bangalore,-1,True
Italian Bistro,Japanese,Koramangala,4.2,1500,No,No,1298,8661190640,22 Koramangala Bangalore,-1,True
Vegan Heaven,Korean,JP Nagar,4.0,1500,Yes,No,3257,6692236678,56 HSR Layout Bangalore,-1,True
Italian Bistro,Indian,Whitefield,4.2,2000,No,Yes,812,4970177867,86 HSR Layout Bangalore,-1,True
Pizza Express,Korean,MG Road,3.3,1500,Yes,No,3021,1729366508,48 Electronic City Bangalore,-1,True
Taco Bell,Mexican,Electronic City,3.6,500,No,Yes,772,2931455039,21 Indiranagar Bangalore,-1,True
Sushi House,American,MG Road,3.7,1000,No,No,1455,3263623239,21 Koramangala Bangalore,-1,True
Bakery Sweet,French,Electronic City,3.6,300,Yes,Yes,488,3325456380,61 Whitefield Bangalore,-1,True
BBQ Junction,Thai,MG Road,4.7,1500,No,Yes,364,7121954686,54 Whitefield Bangalore,-1,True
Bakery Sweet,Korean,Marathahalli,4.2,1500,No,Yes,2162,8422312887,59 BTM Layout Bangalore,-1,True
Thai Paradise,Japanese,JP Nagar,4.5,300,No,Yes,641,1847510336,6 Brigade Road Bangalore,-1,True
Burger Palace,Japanese,Koramangala,3.5,300,No,Yes,4790,1390627008,25 Electronic City Bangalore,-1,True
Noodle Bar,Mediterranean,BTM Layout,3.5,1000,No,Yes,4340,4337867196,32 Koramangala Bangalore,300,False
Noodle Bar,Thai,Indiranagar,3.5,700,No,No,3720,3797918548,61 Whitefield Bangalore,-1,True
Vegan Heaven,Mediterranean,HSR Layout,4.4,1000,No,No,1959,2447884195,35 JP Nagar Bangalore,-1,True
Fried Chicken Co,Continental,BTM Layout,3.7,700,No,Yes,4146,3875121530,62 MG Road Bangalore,-1,True
Taco Bell,Fast Food,HSR Layout,3.8,2000,No,Yes,4513,8512788434,73 BTM Layout Bangalore,-1,True
Bakery Sweet,French,Whitefield,4.4,500,Yes,No,2473,287302330,25 Marathahalli Bangalore,563,False
Bakery Sweet,Chinese,Koramangala,4.9,1000,No,Yes,3312,5871625173,89 Indiranagar Bangalore,-1,True
Noodle Bar,Korean,Electronic City,3.3,500,No,No,4435,5201975386,49 Whitefield Bangalore,-1,True
Taco Bell,Italian,BTM Layout,3.1,300,Yes,Yes,4945,535782196,8 Indiranagar Bangalore,-1,True
Burger Palace,Mexican,BTM Layout,3.4,1000,No,No,3320,6249727232,43 Indiranagar Bangalore,564,False
Spice Garden,Mexican,HSR Layout,4.5,2000,No,Yes,4380,4746391547,39 BTM Layout Bangalore,-1,True
Spice Garden,Chinese,BTM Layout,3.4,300,Yes,Yes,1303,7072193974,34 MG Road Bangalore,-1,True
Steak House,Fast Food,Electronic City,4.2,2000,No,No,3347,6726682568,29 Whitefield Bangalore,-1,True
Noodle Bar,Thai,Koramangala,4.2,2000,Yes,No,1503,3349407782,43 Electronic City Bangalore,-1,True
Taco Bell,Korean,Whitefield,3.6,1500,Yes,Yes,245,5983853553,60 JP Nagar Bangalore,-1,True
Mediterranean Delight,Fast Food,Indiranagar,3.1,300,No,No,839,9408644572,46 Koramangala Bangalore,406,False
Fried Chicken Co,French,Koramangala,3.8,2000,Yes,Yes,2254,7294410293,46 JP Nagar Bangalore,-1,True
Noodle Bar,Continental,Brigade Road,3.4,1500,Yes,Yes,3117,6683229905,66 Whitefield Bangalore,-1,True
Curry House,Indian,Whitefield,3.4,700,No,Yes,3603,3417926887,55 Whitefield Bangalore,-1,True
Mediterranean Delight,Mediterranean,BTM Layout,4.0,1500,No,Yes,4499,2490638979,63 MG Road Bangalore,-1,True
Mediterranean Delight,Chinese,Electronic City,4.3,700,Yes,No,862,6931275291,84 Electronic City Bangalore,559,False
Steak House,Indian,JP Nagar,3.2,1500,No,Yes,4980,7864723227,87 HSR Layout Bangalore,-1,True
Noodle Bar,Mediterranean,BTM Layout,4.2,1500,Yes,Yes,2630,2560773756,31 Whitefield Bangalore,-1,True
Thai Paradise,Chinese,Marathahalli,3.5,500,Yes,No,1581,2299899828,44 Koramangala Bangalore,-1,True
Sushi House,Mexican,Marathahalli,4.3,500,No,No,454,2324381972,27 JP Nagar Bangalore,565,False
Taco Bell,Mexican,JP Nagar,4.6,300,Yes,Yes,2797,8165725199,21 Koramangala Bangalore,-1,True
Seafood Shack,Japanese,Indiranagar,4.6,2000,No,Yes,2894,6242900934,60 Brigade Road Bangalore,-1,True
Golden Dragon,Mediterranean,Marathahalli,3.7,500,No,Yes,2386,922151342,68 MG Road Bangalore,-1,True
Fried Chicken Co,Italian,Indiranagar,4.1,700,No,Yes,139,5350403,44 JP Nagar Bangalore,-1,True
Taco Bell,French,Whitefield,4.6,500,No,No,1455,8539699004,41 Indiranagar Bangalore,-1,True
Thai Paradise,American,JP Nagar,3.1,300,Yes,Yes,3623,6889710200,80 Indiranagar Bangalore,-1,True
Noodle Bar,Thai,Indiranagar,4.2,1000,No,No,1667,7215013613,46 Brigade Road Bangalore,566,False
Fried Chicken Co,Thai,Brigade Road,4.7,700,No,Yes,3644,3766822981,49 Koramangala Bangalore,-1,True
Curry House,Fast Food,Indiranagar,3.7,1000,No,No,1575,2895486198,9 Whitefield Bangalore,-1,True
Fried Chicken Co,Mediterranean,MG Road,3.9,700,Yes,No,1745,5203744133,38 BTM Layout Bangalore,-1,True
Noodle Bar,Chinese,Whitefield,4.4,2000,No,Yes,3740,8668840175,95 JP Nagar Bangalore,-1,True
Coffee Corner,Continental,Brigade Road,3.1,2000,Yes,No,4091,9722533316,87 Koramangala Bangalore,-1,True
Seafood Shack,Fast Food,JP Nagar,3.8,2000,Yes,No,3212,4464014691,76 Indiranagar Bangalore,-1,True
Taco Bell,Chinese,HSR Layout,3.6,300,Yes,No,802,7485258007,2 Indiranagar Bangalore,-1,True
Mediterranean Delight,American,BTM Layout,3.0,500,Yes,No,765,6074824697,93 BTM Layout Bangalore,-1,True
Ice Cream Parlor,French,Electronic City,3.4,1000,No,Yes,2491,2054452490,19 Marathahalli Bangalore,-1,True
Bakery Sweet,Korean,Marathahalli,3.8,1000,No,No,3479,7834694375,14 HSR Layout Bangalore,500,False
Steak House,French,MG Road,3.4,500,Yes,Yes,524,1321590937,64 Indiranagar Bangalore,-1,True
BBQ Junction,Fast Food,MG Road,4.2,300,Yes,No,2871,4215367868,54 Koramangala Bangalore,-1,True
Bakery Sweet,Korean,HSR Layout,3.9,500,No,Yes,1701,3061985878,23 Koramangala Bangalore,-1,True
Vegan Heaven,American,BTM Layout,3.1,1500,Yes,Yes,2167,6294226544,5 Marathahalli Bangalore,-1,True
Pizza Express,Korean,BTM Layout,3.6,1500,Yes,No,4848,7034808522,28 Brigade Road Bangalore,-1,True
Bakery Sweet,Italian,Marathahalli,3.0,2000,Yes,Yes,3810,3485455896,51 Electronic City Bangalore,-1,True
Spice Garden,Fast Food,Indiranagar,3.7,1500,No,No,2137,6346757803,84 Brigade Road Bangalore,567,False
Bakery Sweet,Japanese,JP Nagar,3.5,1000,Yes,Yes,2951,8438117745,10 Indiranagar Bangalore,-1,True
BBQ Junction,French,BTM Layout,4.4,2000,Yes,No,3150,4755618289,11 Koramangala Bangalore,219,False
Steak House,Korean,BTM Layout,3.6,1000,Yes,No,3642,4093525099,76 HSR Layout Bangalore,568,False
Spice Garden,Mexican,Electronic City,3.8,300,No,Yes,4422,8831760594,71 HSR Layout Bangalore,-1,True
Pizza Express,Italian,Brigade Road,4.5,700,Yes,Yes,3705,1459510338,24 Marathahalli Bangalore,-1,True
Italian Bistro,French,Brigade Road,4.0,500,No,No,232,907485920,69 JP Nagar Bangalore,-1,True
Coffee Corner,Korean,Electronic City,4.1,700,No,No,1672,9523268454,45 JP Nagar Bangalore,-1,True
Golden Dragon,Mexican,Koramangala,4.7,1000,No,No,133,2234684184,87 Koramangala Bangalore,-1,True
Seafood Shack,American,JP Nagar,3.4,500,No,No,135,5832376601,87 Indiranagar Bangalore,-1,True
BBQ Junction,American,BTM Layout,5.0,1000,Yes,Yes,1792,2088432817,8 Whitefield Bangalore,-1,True
Steak House,Mediterranean,Marathahalli,4.8,300,Yes,Yes,1360,6121234163,34 Koramangala Bangalore,-1,True
Pizza Express,Thai,JP Nagar,3.6,2000,No,Yes,990,384156191,34 BTM Layout Bangalore,-1,True
Spice Garden,Indian,HSR Layout,4.8,500,Yes,Yes,1086,9293423651,50 Brigade Road Bangalore,-1,True
Noodle Bar,Mexican,MG Road,4.5,1000,Yes,No,1450,6120593839,46 BTM Layout Bangalore,-1,True
Curry House,Mediterranean,BTM Layout,4.9,1500,No,No,3530,5742828175,2 Electronic City Bangalore,-1,True
Mediterranean Delight,Italian,Koramangala,4.4,1500,No,Yes,4870,8431037980,42 JP Nagar Bangalore,-1,True
Mediterranean Delight,Korean,Marathahalli,4.3,1000,Yes,No,3061,1278237250,66 Electronic City Bangalore,-1,True
Pizza Express,French,JP Nagar,3.0,700,Yes,No,4763,6437760952,61 Electronic City Bangalore,-1,True
Spice Garden,Chinese,Whitefield,3.9,2000,Yes,Yes,3953,7927447230,2 Marathahalli Bangalore,-1,True
Coffee Corner,Mexican,MG Road,3.4,300,Yes,Yes,774,8270055602,31 Electronic City Bangalore,-1,True
Mediterranean Delight,Fast Food,BTM Layout,3.6,300,No,Yes,237,3873968997,47 Brigade Road Bangalore,-1,True
Vegan Heaven,Indian,JP Nagar,5.0,1000,No,Yes,4880,4842521624,61 JP Nagar Bangalore,-1,True
Ice Cream Parlor,Fast Food,JP Nagar,3.2,300,No,Yes,2822,8385207935,8 JP Nagar Bangalore,569,False
Coffee Corner,Continental,Marathahalli,4.4,500,Yes,Yes,4662,1371517285,52 Marathahalli Bangalore,-1,True
Thai Paradise,Chinese,MG Road,3.3,300,No,Yes,2630,2173761635,72 JP Nagar Bangalore,438,False
Coffee Corner,Japanese,Brigade Road,3.0,1500,Yes,No,3750,7832131206,98 Whitefield Bangalore,-1,True
Taco Bell,Indian,Brigade Road,4.0,1000,No,No,2989,5085409416,21 MG Road Bangalore,-1,True
Spice Garden,Mediterranean,Whitefield,3.3,500,Yes,No,1188,5324285916,43 BTM Layout Bangalore,-1,True
Mediterranean Delight,Indian,Indiranagar,4.9,300,Yes,Yes,253,7830790417,15 Whitefield Bangalore,-1,True
Mexican Fiesta,Korean,Electronic City,3.4,1500,No,Yes,3430,4563485733,58 Electronic City Bangalore,570,False
Fried Chicken Co,French,BTM Layout,3.4,2000,No,Yes,1395,7242025562,84 HSR Layout Bangalore,-1,True
Mexican Fiesta,Continental,Marathahalli,3.1,700,Yes,No,410,8981711570,69 Electronic City Bangalore,-1,True
Sushi House,Italian,BTM Layout,3.7,300,Yes,Yes,1193,7735106622,13 JP Nagar Bangalore,-1,True
Noodle Bar,Fast Food,Marathahalli,3.0,1500,No,No,263,9001923741,16 Whitefield Bangalore,-1,True
Ice Cream Parlor,Chinese,Brigade Road,4.0,2000,Yes,Yes,1898,6725979595,38 Brigade Road Bangalore,571,False
Mediterranean Delight,Indian,Marathahalli,4.0,2000,Yes,No,3432,7012603276,3 Whitefield Bangalore,-1,True
BBQ Junction,Korean,MG Road,3.1,1500,Yes,No,691,836525649,65 BTM Layout Bangalore,-1,True
Taco Bell,American,Indiranagar,3.5,1500,No,Yes,655,3597621948,59 Brigade Road Bangalore,-1,True
Italian Bistro,Fast Food,Whitefield,4.7,1500,Yes,Yes,415,9490811524,47 Marathahalli Bangalore,-1,True
Ice Cream Parlor,Indian,Koramangala,3.9,700,Yes,No,1278,4272594658,70 Brigade Road Bangalore,-1,True
Coffee Corner,Indian,Brigade Road,3.9,1000,Yes,No,948,1959948176,39 JP Nagar Bangalore,-1,True
Taco Bell,Thai,Koramangala,4.4,1500,No,Yes,4332,237171278,51 HSR Layout Bangalore,-1,True
Ice Cream Parlor,Chinese,Koramangala,4.4,1000,No,Yes,2821,4322831324,50 Koramangala Bangalore,-1,True
Golden Dragon,Thai,HSR Layout,4.5,2000,No,Yes,3114,3190002132,91 Electronic City Bangalore,-1,True
Mediterranean Delight,Fast Food,Indiranagar,4.7,700,Yes,Yes,2800,6745680108,1 Indiranagar Bangalore,-1,True
Ice Cream Parlor,Thai,Electronic City,3.5,2000,Yes,No,139,1148297909,24 Electronic City Bangalore,159,False
Thai Paradise,French,JP Nagar,3.1,700,Yes,Yes,1038,1708322073,13 MG Road Bangalore,-1,True
Taco Bell,Korean,MG Road,3.8,2000,Yes,No,2490,497792393,30 Koramangala Bangalore,-1,True
Mexican Fiesta,Thai,Marathahalli,4.7,500,Yes,Yes,3261,2525417665,86 HSR Layout Bangalore,-1,True
Ice Cream Parlor,Indian,BTM Layout,3.2,500,Yes,No,342,8348227951,52 Marathahalli Bangalore,-1,True
Mexican Fiesta,Fast Food,Electronic City,4.2,1500,No,Yes,1539,2741214485,1 Marathahalli Bangalore,-1,True
Golden Dragon,Mediterranean,BTM Layout,4.4,1000,Yes,No,4776,1066951736,29 MG Road Bangalore,-1,True
Mexican Fiesta,Mediterranean,Whitefield,4.0,2000,No,Yes,3219,7627374821,90 Electronic City Bangalore,-1,True
Sushi House,American,Whitefield,3.5,700,Yes,Yes,4315,3110707856,72 HSR Layout Bangalore,-1,True
Ice Cream Parlor,Mediterranean,MG Road,3.7,300,Yes,Yes,1499,5000267057,87 MG Road Bangalore,-1,True
Bakery Sweet,American,Marathahalli,3.1,500,No,Yes,1140,4133375890,87 Electronic City Bangalore,-1,True
Burger Palace,Mediterranean,Marathahalli,3.6,500,No,No,3679,145206068,34 Koramangala Bangalore,-1,True
Taco Bell,Japanese,Brigade Road,3.1,2000,Yes,Yes,2665,798703930,62 Marathahalli Bangalore,572,False
Coffee Corner,American,Marathahalli,4.5,300,Yes,Yes,200,6698721927,66 MG Road Bangalore,-1,True
Burger Palace,Mexican,JP Nagar,4.8,1000,Yes,Yes,1033,5210722448,18 Koramangala Bangalore,-1,True
Noodle Bar,Chinese,Electronic City,4.3,1000,No,Yes,1869,4666426735,62 Marathahalli Bangalore,573,False
Bakery Sweet,Fast Food,Electronic City,4.3,1000,Yes,No,1026,4910595640,61 Indiranagar Bangalore,-1,True
Taco Bell,Chinese,BTM Layout,3.9,1500,Yes,Yes,238,5361864104,19 Indiranagar Bangalore,195,False
BBQ Junction,Chinese,HSR Layout,3.3,1500,No,No,2828,9428904310,52 Indiranagar Bangalore,263,False
Burger Palace,Korean,MG Road,3.0,2000,No,Yes,3806,9357911539,46 Electronic City Bangalore,-1,True
Curry House,French,MG Road,3.7,300,Yes,Yes,2621,8310505753,77 JP Nagar Bangalore,574,False
Ice Cream Parlor,Italian,JP Nagar,4.5,2000,Yes,No,1236,1447210110,93 Electronic City Bangalore,-1,True
Italian Bistro,French,Marathahalli,4.9,700,No,Yes,3951,7793207734,66 Whitefield Bangalore,-1,True
Curry House,American,HSR Layout,3.9,300,Yes,Yes,3489,3438099265,8 Marathahalli Bangalore,410,False
Mediterranean Delight,French,Brigade Road,3.7,700,No,Yes,2614,7570849103,84 Whitefield Bangalore,-1,True
Spice Garden,Fast Food,Brigade Road,3.9,300,No,Yes,4860,9729311190,10 MG Road Bangalore,528,False
Vegan Heaven,Mediterranean,Electronic City,3.9,1500,Yes,Yes,1397,9944227963,88 Indiranagar Bangalore,-1,True
Fried Chicken Co,American,JP Nagar,4.3,1000,No,No,3457,7985664310,24 Indiranagar Bangalore,575,False
Seafood Shack,Continental,Koramangala,4.5,500,No,Yes,2675,7178305704,27 Marathahalli Bangalore,-1,True
Mediterranean Delight,French,Koramangala,4.6,300,Yes,Yes,3802,653771402,20 Indiranagar Bangalore,-1,True
Spice Garden,French,Marathahalli,4.3,300,No,Yes,716,2922916637,83 JP Nagar Bangalore,-1,True
Pizza Express,Thai,Electronic City,3.9,500,No,No,4733,9973554385,19 Brigade Road Bangalore,-1,True
Mediterranean Delight,Japanese,JP Nagar,4.9,300,Yes,No,822,6415295276,59 BTM Layout Bangalore,-1,True
Seafood Shack,Korean,Koramangala,4.4,1000,Yes,No,3254,315410688,19 Whitefield Bangalore,576,False
Fried Chicken Co,American,Indiranagar,3.9,2000,No,Yes,4999,9259005545,3 BTM Layout Bangalore,235,False
Burger Palace,Italian,BTM Layout,3.9,500,Yes,Yes,1214,9458628543,58 JP Nagar Bangalore,-1,True
Mexican Fiesta,Chinese,Whitefield,4.6,500,No,Yes,4644,9064039093,65 Whitefield Bangalore,-1,True
Pizza Express,Indian,BTM Layout,3.9,1000,No,Yes,698,6813057240,96 Marathahalli Bangalore,-1,True
BBQ Junction,Continental,Whitefield,4.0,1000,No,Yes,2273,4048668476,37 JP Nagar Bangalore,-1,True
Steak House,Mexican,Indiranagar,3.6,500,Yes,No,4945,5569241476,94 Brigade Road Bangalore,-1,True
Seafood Shack,French,Indiranagar,4.7,1000,No,Yes,4996,2613916486,39 HSR Layout Bangalore,-1,True
Pizza Express,Chinese,JP Nagar,4.0,2000,No,No,1109,1329117527,37 JP Nagar Bangalore,-1,True
Curry House,Mediterranean,HSR Layout,4.1,1000,Yes,No,1037,2400916069,24 Marathahalli Bangalore,-1,True
Noodle Bar,Mexican,MG Road,4.8,2000,Yes,No,2240,8459671185,23 HSR Layout Bangalore,-1,True
Golden Dragon,Fast Food,Koramangala,4.8,1000,Yes,Yes,4794,6407001433,74 Koramangala Bangalore,-1,True
Italian Bistro,Fast Food,JP Nagar,4.6,500,Yes,Yes,4673,91109727,26 MG Road Bangalore,-1,True
Vegan Heaven,Japanese,HSR Layout,3.1,300,No,No,1835,4251082683,80 Brigade Road Bangalore,533,False
BBQ Junction,Chinese,MG Road,3.9,700,Yes,No,1577,8315821465,1 Indiranagar Bangalore,-1,True
Bakery Sweet,Thai,JP Nagar,3.7,500,Yes,No,4729,3809064342,7 MG Road Bangalore,-1,True
Mediterranean Delight,Chinese,Marathahalli,3.4,700,No,No,4369,849579592,13 Koramangala Bangalore,-1,True
Vegan Heaven,Japanese,MG Road,4.8,1000,No,No,1951,7165132026,53 Marathahalli Bangalore,-1,True
Ice Cream Parlor,Chinese,BTM Layout,4.8,1000,Yes,Yes,2453,5215616254,61 MG Road Bangalore,-1,True
Italian Bistro,Continental,MG Road,3.9,300,Yes,No,3035,834269338,36 Marathahalli Bangalore,-1,True
Sushi House,French,BTM Layout,3.3,1000,Yes,No,1900,2421574149,21 Whitefield Bangalore,-1,True
Italian Bistro,Continental,Brigade Road,3.0,700,Yes,Yes,1057,5026873598,20 Brigade Road Bangalore,-1,True
Seafood Shack,Continental,Whitefield,3.9,500,No,No,595,6915700031,20 JP Nagar Bangalore,-1,True
Taco Bell,Chinese,BTM Layout,3.1,500,Yes,No,574,6369120859,74 Brigade Road Bangalore,-1,True
Steak House,Thai,Indiranagar,4.2,2000,No,No,4060,9633997063,64 Indiranagar Bangalore,-1,True
Italian Bistro,Korean,Marathahalli,4.2,300,No,No,1787,3754816142,1 BTM Layout Bangalore,-1,True
Pizza Express,Japanese,Koramangala,4.8,700,Yes,Yes,1130,8552864969,44 Electronic City Bangalore,-1,True
BBQ Junction,Thai,Brigade Road,3.4,1000,No,Yes,2071,1545729784,91 Koramangala Bangalore,577,False
Pizza Express,American,Brigade Road,3.7,1500,Yes,No,1388,4632289087,63 Koramangala Bangalore,578,False
Steak House,Chinese,Electronic City,4.7,300,Yes,No,2208,735703103,33 MG Road Bangalore,-1,True
Golden Dragon,Italian,JP Nagar,3.9,300,Yes,No,3237,2805332136,78 Electronic City Bangalore,264,False
Fried Chicken Co,Chinese,JP Nagar,3.1,1500,Yes,No,1380,6092325636,19 JP Nagar Bangalore,-1,True
Bakery Sweet,Japanese,JP Nagar,3.2,500,No,Yes,820,5003636539,91 Electronic City Bangalore,-1,True
Pizza Express,Mexican,MG Road,4.6,2000,Yes,Yes,1791,7060565377,41 BTM Layout Bangalore,-1,True
Burger Palace,Thai,Koramangala,4.5,500,No,Yes,4455,1076914461,53 JP Nagar Bangalore,-1,True
Seafood Shack,Italian,Whitefield,4.8,500,Yes,No,4239,8841632660,24 BTM Layout Bangalore,-1,True
Seafood Shack,American,BTM Layout,3.2,1500,No,Yes,4162,6946796913,75 JP Nagar Bangalore,-1,True
Spice Garden,Mediterranean,JP Nagar,4.5,1000,No,No,1408,5841373737,55 Brigade Road Bangalore,-1,True
Golden Dragon,American,Brigade Road,4.3,1000,Yes,No,3183,2398422316,95 Marathahalli Bangalore,-1,True
Italian Bistro,Thai,BTM Layout,3.5,2000,Yes,Yes,2846,6872477104,76 HSR Layout Bangalore,-1,True
Bakery Sweet,Fast Food,Koramangala,4.9,2000,No,No,1646,675290119,53 Indiranagar Bangalore,-1,True
Taco Bell,Mexican,Brigade Road,4.1,700,No,Yes,2030,1941856296,90 Indiranagar Bangalore,-1,True
Bakery Sweet,Thai,Indiranagar,4.8,700,No,Yes,605,3784252565,85 Whitefield Bangalore,-1,True
Spice Garden,Indian,Koramangala,4.7,500,Yes,No,4014,3614554947,98 BTM Layout Bangalore,-1,True
Bakery Sweet,Italian,MG Road,3.7,1500,Yes,Yes,3621,4590003246,38 Marathahalli Bangalore,-1,True
Mexican Fiesta,Mexican,JP Nagar,4.1,2000,Yes,No,3109,5211292272,37 JP Nagar Bangalore,-1,True
Steak House,Italian,HSR Layout,3.9,300,Yes,No,4404,5875944764,3 HSR Layout Bangalore,-1,True
Curry House,Thai,Marathahalli,4.4,1000,No,Yes,2810,9548522993,89 Koramangala Bangalore,-1,True
Bakery Sweet,Korean,Brigade Road,4.2,1500,No,Yes,884,4891107051,47 Whitefield Bangalore,-1,True
Steak House,Italian,Electronic City,4.6,2000,No,Yes,1697,8394146408,6 HSR Layout Bangalore,-1,True
Curry House,Indian,Electronic City,3.0,700,No,Yes,3109,1350887838,45 JP Nagar Bangalore,-1,True
Sushi House,French,Marathahalli,4.4,2000,No,Yes,916,3456214922,87 Marathahalli Bangalore,-1,True
Mexican Fiesta,Mexican,Whitefield,3.6,1000,Yes,No,953,6526995043,39 JP Nagar Bangalore,579,False
Taco Bell,Fast Food,Whitefield,3.4,2000,Yes,No,2507,2272149292,72 Whitefield Bangalore,-1,True
Coffee Corner,Indian,Marathahalli,4.6,1000,No,Yes,192,7810799580,5 Electronic City Bangalore,-1,True
Seafood Shack,Indian,HSR Layout,3.2,1500,Yes,Yes,3773,4421868201,83 Marathahalli Bangalore,-1,True
Pizza Express,Mediterranean,MG Road,3.5,2000,Yes,Yes,2836,5518903304,90 Indiranagar Bangalore,-1,True
Steak House,Korean,Koramangala,3.4,2000,Yes,No,3440,5873565406,82 Indiranagar Bangalore,-1,True
Burger Palace,Chinese,HSR Layout,3.8,700,Yes,No,2745,6482043514,9 Brigade Road Bangalore,-1,True
Fried Chicken Co,Korean,BTM Layout,3.6,1500,Yes,No,2809,7712868366,32 JP Nagar Bangalore,-1,True
Italian Bistro,Japanese,JP Nagar,4.4,300,No,Yes,3399,6945383884,23 HSR Layout Bangalore,-1,True
Mediterranean Delight,Mediterranean,Whitefield,4.4,1000,No,No,3939,8822372152,39 HSR Layout Bangalore,580,False
Italian Bistro,Thai,Brigade Road,3.7,1500,Yes,Yes,3783,8989541724,80 Brigade Road Bangalore,150,False
Mediterranean Delight,Thai,Whitefield,3.9,1500,No,Yes,1771,9322812438,66 Marathahalli Bangalore,226,False
Fried Chicken Co,American,Electronic City,3.4,300,No,Yes,3203,4946340631,7 Whitefield Bangalore,-1,True
Vegan Heaven,Chinese,Brigade Road,4.3,1500,Yes,No,4164,6787776118,52 Indiranagar Bangalore,-1,True
Bakery Sweet,Japanese,BTM Layout,3.8,1000,Yes,No,4790,69557344,70 Koramangala Bangalore,-1,True
Taco Bell,Continental,BTM Layout,3.3,500,Yes,Yes,2881,5032601718,26 Marathahalli Bangalore,342,False
Mediterranean Delight,Continental,JP Nagar,3.3,500,Yes,Yes,1754,3238636775,4 Brigade Road Bangalore,60,False
Coffee Corner,Italian,Indiranagar,3.6,700,No,Yes,507,925041092,52 Whitefield Bangalore,-1,True
Sushi House,Korean,Electronic City,4.5,300,Yes,No,1326,1556642524,94 Indiranagar Bangalore,-1,True
Noodle Bar,Mexican,Marathahalli,3.1,700,Yes,No,4824,2538164894,93 JP Nagar Bangalore,-1,True
